No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
39093,2014,6,17,20,2,55,37,76,19,83.13,1003,22,NE,16,0,0
39094,2014,6,17,21,2,36,24,54,19,83.13,1003,22,NE,20,0,0
39095,2014,6,17,22,2,25,32,41,19,88.37,1004,21,NE,23,0,0
39096,2014,6,17,23,2,23,38,37,18,78.09,1004,22,NE,26,0,0
39097,2014,6,18,0,2,35,51,NA,18,78.09,1004,22,NE,29,0,0
39098,2014,6,18,1,2,45,46,40,18,78.09,1004,22,NE,32,0,0
39099,2014,6,18,2,2,39,42,47,18,83.01,1005,21,NE,34,0,0
39100,2014,6,18,3,2,23,11,53,18,83.01,1005,21,NE,37,0,0
39101,2014,6,18,4,2,16,21,42,18,83.01,1005,21,NE,39,0,0
39102,2014,6,18,5,2,15,34,34,18,83.01,1005,21,NE,42,0,0
39103,2014,6,18,6,2,20,27,28,18,83.01,1005,21,NE,44,0,0
39104,2014,6,18,7,2,24,14,21,18,78.09,1006,22,NE,47,0,0
39105,2014,6,18,8,2,17,17,20,18,78.09,1006,22,NE,49,0,0
39106,2014,6,18,9,2,NA,25,17,18,73.5,1006,23,NE,51,0,0
39107,2014,6,18,10,2,21,23,24,17,64.98,1006,24,NE,53,0,0
39108,2014,6,18,11,2,31,27,23,17,64.98,1006,24,NE,55,0,0
39109,2014,6,18,12,2,29,26,22,17,64.98,1006,24,SE,2,0,0
39110,2014,6,18,13,2,28,20,26,18,65.19,1006,25,NE,3,0,0
39111,2014,6,18,14,2,28,28,24,18,69.2,1005,24,NE,6,0,0
39112,2014,6,18,15,2,NA,28,23,18,65.19,1005,25,SE,3,0,0
39113,2014,6,18,16,2,33,29,30,18,65.19,1005,25,SE,7,0,0
39114,2014,6,18,17,2,30,29,34,18,69.2,1005,24,NE,5,0,0
39115,2014,6,18,18,2,25,23,27,17,69.01,1005,23,SE,5,0,0
39116,2014,6,18,19,2,24,19,21,17,69.01,1005,23,NE,4,0,0
39117,2014,6,18,20,2,23,26,27,17,69.01,1005,23,SE,4,0,0
39118,2014,6,18,21,2,27,28,32,17,73.32,1006,22,SE,9,0,0
39119,2014,6,18,22,2,24,35,31,17,73.32,1006,22,SE,13,0,0
39120,2014,6,18,23,2,33,34,34,18,78.09,1006,22,SE,16,0,0
39121,2014,6,19,0,2,NA,23,41,18,83.01,1006,21,SE,19,0,0
39122,2014,6,19,1,2,35,36,36,18,83.01,1005,21,SE,22,0,0
39123,2014,6,19,2,2,36,39,39,18,83.01,1005,21,SE,25,0,0
39124,2014,6,19,3,2,39,35,44,18,83.01,1004,21,SE,29,0,0
39125,2014,6,19,4,2,38,47,46,18,83.01,1004,21,SE,32,0,0
39126,2014,6,19,5,2,44,43,49,18,83.01,1005,21,SE,35,0,0
39127,2014,6,19,6,2,44,47,49,18,78.09,1005,22,SE,38,0,0
39128,2014,6,19,7,2,36,31,44,18,78.09,1005,22,SE,42,0,0
39129,2014,6,19,8,2,31,36,43,18,69.2,1005,24,SE,47,0,0
39130,2014,6,19,9,2,37,36,45,19,65.41,1005,26,SE,52,0,0
39131,2014,6,19,10,2,47,41,48,19,65.41,1005,26,SE,58,0,0
39132,2014,6,19,11,2,NA,41,47,19,69.4,1005,25,SE,63,0,0
39133,2014,6,19,12,2,51,50,49,19,65.41,1005,26,SE,68,0,0
39134,2014,6,19,13,2,46,44,46,19,65.41,1004,26,SE,73,0,0
39135,2014,6,19,14,2,45,38,44,19,61.67,1004,27,SE,79,0,0
39136,2014,6,19,15,2,41,39,40,20,65.62,1003,27,SE,84,0,0
39137,2014,6,19,16,2,38,31,40,20,65.62,1002,27,SE,89,0,0
39138,2014,6,19,17,2,38,33,38,19,65.41,1003,26,SE,93,0,0
39139,2014,6,19,18,2,34,34,37,19,65.41,1003,26,SE,98,0,0
39140,2014,6,19,19,2,36,38,39,20,73.84,1003,25,SE,103,0,0
39141,2014,6,19,20,2,35,34,35,19,73.67,1004,24,SE,108,0,0
39142,2014,6,19,21,2,35,27,32,20,78.39,1004,24,SE,114,0,0
39143,2014,6,19,22,2,33,25,31,20,78.39,1004,24,SE,120,0,0
39144,2014,6,19,23,2,32,26,34,20,78.39,1004,24,SE,125,0,0
39145,2014,6,20,0,2,29,18,NA,20,78.39,1003,24,SE,131,0,0
39146,2014,6,20,1,2,30,25,32,20,78.39,1003,24,SE,137,0,0
39147,2014,6,20,2,2,31,23,35,20,83.25,1003,23,SE,141,0,0
39148,2014,6,20,3,2,28,27,35,20,78.39,1002,24,SE,146,0,0
39149,2014,6,20,4,2,24,24,31,20,83.25,1002,23,SE,151,0,0
39150,2014,6,20,5,2,30,32,36,20,78.39,1002,24,SE,156,0,0
39151,2014,6,20,6,2,31,25,36,21,88.54,1002,23,SE,160,0.3,0.3
39152,2014,6,20,7,2,29,24,32,21,88.54,1003,23,SE,164,0.5,0.8
39153,2014,6,20,8,2,23,12,27,21,88.54,1003,23,SE,167,1.8,2.6
39154,2014,6,20,9,2,17,12,19,22,94.12,1002,23,SE,171,0.3,2.9
39155,2014,6,20,10,2,16,22,17,22,88.62,1002,24,SE,174,0,0
39156,2014,6,20,11,2,24,15,26,22,88.62,1003,24,SE,177,0,0
39157,2014,6,20,12,2,29,26,28,22,83.48,1002,25,SE,180,0,0
39158,2014,6,20,13,2,31,21,30,22,83.48,1002,25,NE,2,0,0
39159,2014,6,20,14,2,NA,21,41,23,83.6,1001,26,NE,5,0,0
39160,2014,6,20,15,2,24,25,46,22,83.48,1001,25,NE,8,0,0
39161,2014,6,20,16,2,28,34,55,23,78.82,1001,27,NE,11,0,0
39162,2014,6,20,17,2,46,59,55,22,74.19,1001,27,NE,14,0,0
39163,2014,6,20,18,2,59,50,50,22,74.19,1001,27,NE,16,0,0
39164,2014,6,20,19,2,68,59,52,22,78.68,1002,26,NE,19,0,0
39165,2014,6,20,20,2,67,58,53,22,78.68,1002,26,NE,21,0,0
39166,2014,6,20,21,2,59,48,NA,22,78.68,1003,26,NE,23,0,0
39167,2014,6,20,22,2,60,55,54,22,83.48,1003,25,NE,26,0,0
39168,2014,6,20,23,2,62,50,60,22,83.48,1003,25,NE,29,0,0
39169,2014,6,21,0,2,NA,44,65,22,88.62,1003,24,NE,31,0.7,0.7
39170,2014,6,21,1,2,71,59,58,22,88.62,1002,24,NE,34,0.1,0.8
39171,2014,6,21,2,2,63,56,66,22,88.62,1002,24,NE,37,0,0
39172,2014,6,21,3,2,72,73,81,21,83.37,1002,24,NE,39,0,0
39173,2014,6,21,4,2,78,58,84,21,88.54,1002,23,NE,42,NA,NA
39174,2014,6,21,5,2,71,49,69,21,88.54,1002,23,NE,45,2.9,2.9
39175,2014,6,21,6,2,57,27,36,21,88.54,1002,23,NE,49,NA,NA
39176,2014,6,21,7,2,NA,14,NA,21,88.54,1003,23,NE,52,27.1,27.1
39177,2014,6,21,8,2,31,14,20,21,88.54,1003,23,NE,55,7.9,35
39178,2014,6,21,9,2,31,25,18,21,88.54,1003,23,NE,59,3.9,38.9
39179,2014,6,21,10,2,12,16,20,21,88.54,1003,23,NE,62,9,47.9
39180,2014,6,21,11,2,14,20,25,21,88.54,1003,23,NE,66,10.1,58
39181,2014,6,21,12,2,12,14,18,21,88.54,1003,23,NE,70,0.2,58.2
39182,2014,6,21,13,2,15,16,19,21,88.54,1003,23,NE,76,0,0
39183,2014,6,21,14,2,13,21,17,21,88.54,1003,23,NE,81,0.1,0.1
39184,2014,6,21,15,2,16,26,NA,21,88.54,1003,23,NE,86,0.5,0.6
39185,2014,6,21,16,2,21,37,29,20,83.25,1003,23,NE,91,0.1,0.7
39186,2014,6,21,17,2,30,26,25,20,88.45,1004,22,NE,96,0.8,1.5
39187,2014,6,21,18,2,21,28,28,20,88.45,1005,22,NE,99,0.4,1.9
39188,2014,6,21,19,2,19,19,19,20,88.45,1005,22,NE,101,2.3,4.2
39189,2014,6,21,20,2,19,17,17,20,88.45,1006,22,SE,4,2.3,6.5
39190,2014,6,21,21,2,15,13,16,20,88.45,1006,22,NE,3,2.2,8.7
39191,2014,6,21,22,2,13,16,16,20,88.45,1006,22,NE,5,0.7,9.4
39192,2014,6,21,23,2,9,11,13,20,88.45,1006,22,SE,3,0.1,9.5
39193,2014,6,22,0,2,14,12,NA,19,88.37,1007,21,NE,2,0,0
39194,2014,6,22,1,2,16,16,14,19,88.37,1006,21,NE,3,0,0
39195,2014,6,22,2,2,16,18,18,19,88.37,1006,21,NE,4,0,0
39196,2014,6,22,3,2,18,11,18,19,88.37,1006,21,NW,2,0,0
39197,2014,6,22,4,2,20,16,20,19,88.37,1007,21,NE,2,0.1,0.1
39198,2014,6,22,5,2,14,10,15,19,88.37,1007,21,NE,6,0,0
39199,2014,6,22,6,2,14,11,12,19,88.37,1008,21,NE,8,0,0
39200,2014,6,22,7,2,11,13,17,19,88.37,1008,21,NE,10,0,0
39201,2014,6,22,8,2,17,18,17,19,83.13,1008,22,NE,12,0,0
39202,2014,6,22,9,2,19,30,20,19,78.24,1008,23,NE,14,0,0
39203,2014,6,22,10,2,28,31,20,19,78.24,1008,23,NE,17,0,0
39204,2014,6,22,11,2,30,29,17,19,78.24,1009,23,NE,19,0,0
39205,2014,6,22,12,2,26,34,24,19,69.4,1008,25,NE,22,0,0
39206,2014,6,22,13,2,22,27,24,18,65.19,1008,25,NE,25,0,0
39207,2014,6,22,14,2,27,26,23,19,69.4,1008,25,NE,28,0,0
39208,2014,6,22,15,2,22,21,25,19,69.4,1007,25,NE,31,0,0
39209,2014,6,22,16,2,27,22,24,18,61.44,1007,26,NE,33,0,0
39210,2014,6,22,17,2,22,18,22,18,65.19,1007,25,SE,4,0,0
39211,2014,6,22,18,2,23,24,21,18,69.2,1008,24,NE,3,0,0
39212,2014,6,22,19,2,25,28,23,18,69.2,1008,24,SE,4,0,0
39213,2014,6,22,20,2,26,21,24,18,73.5,1008,23,SE,8,0,0
39214,2014,6,22,21,2,26,34,26,18,73.5,1008,23,NE,3,0,0
39215,2014,6,22,22,2,29,30,33,18,78.09,1009,22,SE,3,0,0
39216,2014,6,22,23,2,30,31,40,19,83.13,1009,22,SE,6,0,0
39217,2014,6,23,0,2,36,26,37,18,78.09,1008,22,SE,9,0,0
39218,2014,6,23,1,2,28,28,27,18,78.09,1007,22,SE,13,0,0
39219,2014,6,23,2,2,25,27,27,18,83.01,1008,21,SE,15,0,0
39220,2014,6,23,3,2,28,21,33,18,83.01,1007,21,SE,18,0,0
39221,2014,6,23,4,2,31,27,32,18,83.01,1007,21,NE,1,0,0
39222,2014,6,23,5,2,32,26,36,18,83.01,1008,21,cv,0,0,0
39223,2014,6,23,6,2,33,33,37,19,88.37,1007,21,NE,2,0,0
39224,2014,6,23,7,2,32,31,33,18,78.09,1007,22,NE,5,0,0
39225,2014,6,23,8,2,36,36,31,19,78.24,1008,23,SE,3,0.2,0.2
39226,2014,6,23,9,2,45,33,31,19,78.24,1008,23,SE,6,0,0
39227,2014,6,23,10,2,36,43,37,19,78.24,1009,23,NE,2,0,0
39228,2014,6,23,11,2,38,27,37,19,78.24,1008,23,SE,4,0,0
39229,2014,6,23,12,2,29,37,34,19,78.24,1008,23,SE,7,0.1,0.1
39230,2014,6,23,13,2,32,40,39,19,73.67,1008,24,NE,1,0,0
39231,2014,6,23,14,2,39,27,37,19,73.67,1007,24,SE,2,0,0
39232,2014,6,23,15,2,33,26,35,19,73.67,1007,24,SE,4,0,0
39233,2014,6,23,16,2,35,32,36,19,69.4,1007,25,SE,6,0,0
39234,2014,6,23,17,2,31,35,35,18,65.19,1006,25,SE,9,0,0
39235,2014,6,23,18,2,35,28,36,19,69.4,1006,25,SE,12,0,0
39236,2014,6,23,19,2,38,32,36,18,69.2,1007,24,SE,15,0,0
39237,2014,6,23,20,2,38,48,45,19,78.24,1007,23,SE,18,0,0
39238,2014,6,23,21,2,43,43,48,19,78.24,1008,23,SE,21,0,0
39239,2014,6,23,22,2,46,41,54,19,83.13,1008,22,SE,24,0,0
39240,2014,6,23,23,2,47,42,50,19,83.13,1008,22,SE,27,0,0
39241,2014,6,24,0,2,49,40,51,19,83.13,1008,22,SE,29,0,0
39242,2014,6,24,1,2,49,40,53,19,83.13,1007,22,SE,31,0,0
39243,2014,6,24,2,2,51,40,55,19,88.37,1007,21,SE,33,0,0
39244,2014,6,24,3,2,53,42,57,19,88.37,1006,21,SE,34,0,0
39245,2014,6,24,4,2,53,45,54,19,88.37,1006,21,SE,35,0,0
39246,2014,6,24,5,2,54,43,56,19,88.37,1007,21,SE,36,0,0
39247,2014,6,24,6,2,57,40,65,20,88.45,1007,22,SE,37,0,0
39248,2014,6,24,7,2,54,49,62,20,83.25,1007,23,SW,3,0,0
39249,2014,6,24,8,2,59,49,58,20,73.84,1007,25,SW,6,0,0
39250,2014,6,24,9,2,54,52,51,20,69.6,1007,26,SW,11,0,0
39251,2014,6,24,10,2,48,NA,47,19,61.67,1007,27,SE,3,0,0
39252,2014,6,24,11,2,51,49,47,18,54.65,1007,28,SE,6,0,0
39253,2014,6,24,12,2,50,50,60,18,51.57,1007,29,SW,3,0,0
39254,2014,6,24,13,2,59,45,57,19,54.9,1006,29,SE,4,0,0
39255,2014,6,24,14,2,62,47,57,19,54.9,1005,29,SE,8,0,0
39256,2014,6,24,15,2,56,46,51,20,61.9,1005,28,SE,13,0,0
39257,2014,6,24,16,2,47,36,39,19,58.17,1005,28,SE,18,0,0
39258,2014,6,24,17,2,40,34,41,20,61.9,1005,28,SW,5,0,0
39259,2014,6,24,18,2,47,41,52,20,65.62,1005,27,SW,10,0,0
39260,2014,6,24,19,2,57,49,59,20,69.6,1006,26,SE,5,0,0
39261,2014,6,24,20,2,53,32,56,20,73.84,1006,25,SE,10,0,0
39262,2014,6,24,21,2,47,32,40,20,73.84,1007,25,SE,14,0,0
39263,2014,6,24,22,2,39,20,27,19,73.67,1007,24,SE,19,0,0
39264,2014,6,24,23,2,25,19,26,19,73.67,1007,24,SE,23,0,0
39265,2014,6,25,0,2,27,19,27,19,73.67,1007,24,SE,27,0,0
39266,2014,6,25,1,2,29,27,30,19,78.24,1007,23,SW,3,0,0
39267,2014,6,25,2,2,23,24,29,18,73.5,1006,23,SE,3,0,0
39268,2014,6,25,3,2,24,20,25,18,73.5,1006,23,SE,6,0,0
39269,2014,6,25,4,2,26,24,27,18,73.5,1006,23,SE,8,0,0
39270,2014,6,25,5,2,28,28,32,19,78.24,1006,23,SE,11,0,0
39271,2014,6,25,6,2,26,25,31,19,78.24,1006,23,SE,14,0,0
39272,2014,6,25,7,2,25,24,33,19,78.24,1006,23,SE,18,0,0
39273,2014,6,25,8,2,29,23,32,19,78.24,1007,23,SE,21,0,0
39274,2014,6,25,9,2,NA,29,33,19,73.67,1007,24,SE,24,0,0
39275,2014,6,25,10,2,28,32,26,19,73.67,1007,24,SE,26,0,0
39276,2014,6,25,11,2,35,16,26,19,73.67,1007,24,SE,29,0,0
39277,2014,6,25,12,2,31,30,27,20,78.39,1007,24,NE,3,0,0
39278,2014,6,25,13,2,31,22,23,20,73.84,1006,25,SE,4,0.8,0.8
39279,2014,6,25,14,2,23,20,24,20,83.25,1006,23,SE,7,0.2,1
39280,2014,6,25,15,2,15,17,20,20,83.25,1006,23,SE,10,4.6,5.6
39281,2014,6,25,16,2,13,18,20,21,88.54,1005,23,SE,12,5.4,11
39282,2014,6,25,17,2,10,17,15,20,88.45,1005,22,NE,4,7.4,18.4
39283,2014,6,25,18,2,11,14,13,20,88.45,1005,22,SE,4,5.5,23.9
39284,2014,6,25,19,2,12,14,17,19,88.37,1006,21,SE,8,4.5,28.4
39285,2014,6,25,20,2,13,20,15,19,88.37,1006,21,NE,4,0.5,28.9
39286,2014,6,25,21,2,15,8,11,19,88.37,1007,21,SE,5,0.8,29.7
39287,2014,6,25,22,2,16,9,15,19,88.37,1007,21,NE,5,0.9,30.6
39288,2014,6,25,23,2,16,20,14,19,88.37,1007,21,NE,10,0.2,30.8
39289,2014,6,26,0,2,12,14,11,19,88.37,1006,21,NE,14,0.3,31.1
39290,2014,6,26,1,2,14,14,15,19,88.37,1006,21,NE,18,0.2,31.3
39291,2014,6,26,2,2,13,12,13,19,88.37,1005,21,NE,22,1.1,32.4
39292,2014,6,26,3,2,13,12,11,19,88.37,1004,21,NE,25,0.1,32.5
39293,2014,6,26,4,2,13,19,15,19,88.37,1005,21,NE,28,0.1,32.6
39294,2014,6,26,5,2,13,7,10,20,94.03,1005,21,NE,30,0,0
39295,2014,6,26,6,2,11,9,12,20,94.03,1005,21,NE,33,0.1,0.1
39296,2014,6,26,7,2,9,16,10,20,88.45,1005,22,NE,36,1.4,1.5
39297,2014,6,26,8,2,12,5,10,20,88.45,1005,22,NE,39,4.9,6.4
39298,2014,6,26,9,2,16,8,11,21,94.07,1004,22,NE,42,3.7,10.1
39299,2014,6,26,10,2,14,13,11,21,94.07,1005,22,NE,45,3.7,13.8
39300,2014,6,26,11,2,16,10,18,20,88.45,1005,22,NE,47,0.9,14.7
39301,2014,6,26,12,2,18,20,14,21,88.54,1004,23,NE,50,3.3,18
39302,2014,6,26,13,2,16,8,15,21,94.07,1004,22,NE,53,4.8,22.8
39303,2014,6,26,14,2,5,17,15,21,94.07,1003,22,NE,57,2.6,25.4
39304,2014,6,26,15,2,NA,9,14,20,88.45,1003,22,SE,4,10.9,36.3
39305,2014,6,26,16,2,NA,16,16,21,94.07,1004,22,NW,4,6.1,42.4
39306,2014,6,26,17,2,NA,14,18,21,94.07,1003,22,NE,4,0.2,42.6
39307,2014,6,26,18,2,NA,31,20,21,88.54,1003,23,SE,2,0.7,43.3
39308,2014,6,26,19,2,NA,29,23,21,88.54,1004,23,cv,0,0.9,44.2
39309,2014,6,26,20,2,NA,39,35,21,88.54,1004,23,cv,1,0.2,44.4
39310,2014,6,26,21,2,6,29,40,21,88.54,1004,23,NE,3,0,0
39311,2014,6,26,22,2,31,30,41,21,88.54,1005,23,NE,7,9.6,9.6
39312,2014,6,26,23,2,25,14,25,21,94.07,1004,22,NE,8,16,25.6
39313,2014,6,27,0,2,NA,9,14,21,94.07,1004,22,NE,11,3,28.6
39314,2014,6,27,1,2,18,9,18,21,94.07,1004,22,NE,15,0.3,28.9
39315,2014,6,27,2,2,15,12,NA,20,88.45,1004,22,NE,18,0.1,29
39316,2014,6,27,3,2,9,10,17,20,88.45,1003,22,NE,21,0.1,29.1
39317,2014,6,27,4,2,10,10,9,20,88.45,1003,22,NE,25,0,0
39318,2014,6,27,5,2,13,5,10,20,88.45,1004,22,NE,27,0,0
39319,2014,6,27,6,2,10,16,10,20,88.45,1004,22,NE,29,0,0
39320,2014,6,27,7,2,13,14,8,20,88.45,1005,22,NE,33,0.2,0.2
39321,2014,6,27,8,2,17,13,11,21,94.07,1006,22,NE,36,0,0
39322,2014,6,27,9,2,17,15,NA,20,88.45,1006,22,NE,39,0,0
39323,2014,6,27,10,2,23,17,14,21,88.54,1006,23,NE,42,0.3,0.3
39324,2014,6,27,11,2,21,10,22,21,88.54,1006,23,NE,45,0,0
39325,2014,6,27,12,2,13,19,18,20,83.25,1006,23,NE,48,0,0
39326,2014,6,27,13,2,17,35,27,20,83.25,1006,23,NE,52,0,0
39327,2014,6,27,14,2,26,21,35,20,73.84,1006,25,NE,56,0,0
39328,2014,6,27,15,2,24,28,36,20,78.39,1005,24,NE,59,0,0
39329,2014,6,27,16,2,19,19,36,20,78.39,1006,24,NE,62,0,0
39330,2014,6,27,17,2,19,23,33,20,78.39,1006,24,NE,65,0,0
39331,2014,6,27,18,2,28,23,28,20,83.25,1006,23,NE,68,0,0
39332,2014,6,27,19,2,33,25,24,20,83.25,1006,23,SE,3,0,0
39333,2014,6,27,20,2,38,33,27,20,83.25,1007,23,NE,3,0,0
39334,2014,6,27,21,2,34,26,28,20,83.25,1007,23,SE,2,0,0
39335,2014,6,27,22,2,30,27,33,19,83.13,1007,22,SE,4,0,0
39336,2014,6,27,23,2,32,28,34,19,83.13,1007,22,SW,1,0,0
39337,2014,6,28,0,2,41,30,42,19,88.37,1007,21,SW,2,0,0
39338,2014,6,28,1,2,44,31,39,19,88.37,1006,21,cv,0,0,0
39339,2014,6,28,2,2,45,37,49,19,88.37,1006,21,cv,0,0,0
39340,2014,6,28,3,2,50,34,52,19,88.37,1006,21,cv,0,0,0
39341,2014,6,28,4,2,51,39,52,19,88.37,1006,21,NE,1,0,0
39342,2014,6,28,5,2,53,40,55,19,88.37,1006,21,SW,1,0,0
39343,2014,6,28,6,2,46,43,56,20,88.45,1007,22,SW,2,0,0
39344,2014,6,28,7,2,47,43,59,20,88.45,1007,22,cv,1,0,0
39345,2014,6,28,8,2,53,57,60,21,88.54,1007,23,SW,2,0,0
39346,2014,6,28,9,2,89,80,78,20,73.84,1007,25,SW,4,0,0
39347,2014,6,28,10,2,115,82,110,21,74.02,1007,26,SW,6,0,0
39348,2014,6,28,11,2,129,102,124,21,69.79,1007,27,NW,2,0,0
39349,2014,6,28,12,2,159,116,147,20,58.42,1007,29,SW,2,0,0
39350,2014,6,28,13,2,181,122,165,21,62.13,1006,29,SW,5,0,0
39351,2014,6,28,14,2,183,123,166,20,58.42,1006,29,SW,8,0,0
39352,2014,6,28,15,2,175,107,146,21,62.13,1006,29,SW,13,0,0
39353,2014,6,28,16,2,148,94,135,21,65.83,1005,28,SW,19,0,0
39354,2014,6,28,17,2,131,107,126,21,69.79,1005,27,SW,23,0,0
39355,2014,6,28,18,2,125,102,122,21,74.02,1005,26,SW,26,0,0
39356,2014,6,28,19,2,127,86,114,20,69.6,1006,26,SW,30,0,0
39357,2014,6,28,20,2,119,73,93,21,83.37,1007,24,SW,33,0,0
39358,2014,6,28,21,2,90,65,72,20,78.39,1008,24,SW,37,0,0
39359,2014,6,28,22,2,75,65,60,20,78.39,1008,24,SW,40,0,0
39360,2014,6,28,23,2,78,61,65,20,78.39,1008,24,SW,42,0,0
39361,2014,6,29,0,2,86,66,72,20,83.25,1008,23,SW,45,0,0
39362,2014,6,29,1,2,86,62,74,19,78.24,1007,23,SW,47,0,0
39363,2014,6,29,2,2,81,69,77,19,83.13,1007,22,SW,49,0,0
39364,2014,6,29,3,2,79,65,83,19,83.13,1007,22,SE,2,0,0
39365,2014,6,29,4,2,79,75,107,19,83.13,1007,22,SE,3,0,0
39366,2014,6,29,5,2,83,78,99,19,83.13,1007,22,SE,5,0,0
39367,2014,6,29,6,2,88,79,94,19,83.13,1007,22,SW,2,0,0
39368,2014,6,29,7,2,92,75,90,19,78.24,1007,23,SW,4,0,0
39369,2014,6,29,8,2,94,74,96,19,69.4,1008,25,SW,6,0,0
39370,2014,6,29,9,2,83,56,69,19,65.41,1008,26,SW,8,0,0
39371,2014,6,29,10,2,78,59,70,18,57.93,1008,27,SW,10,0,0
39372,2014,6,29,11,2,93,84,93,18,51.57,1008,29,SW,14,0,0
39373,2014,6,29,12,2,123,108,131,18,48.69,1007,30,SW,17,0,0
39374,2014,6,29,13,2,144,110,137,18,48.69,1007,30,SW,19,0,0
39375,2014,6,29,14,2,156,112,150,19,51.83,1007,30,SW,22,0,0
39376,2014,6,29,15,2,162,105,143,19,48.96,1006,31,SW,26,0,0
39377,2014,6,29,16,2,150,98,142,18,48.69,1006,30,SW,29,0,0
39378,2014,6,29,17,2,142,79,142,18,51.57,1006,29,SW,32,0,0
39379,2014,6,29,18,2,99,72,109,19,58.17,1006,28,SW,36,0,0
39380,2014,6,29,19,2,88,66,93,20,69.6,1007,26,SW,40,0,0
39381,2014,6,29,20,2,91,107,98,19,65.41,1007,26,SW,44,0,0
39382,2014,6,29,21,2,117,99,102,20,73.84,1008,25,SW,48,0,0
39383,2014,6,29,22,2,96,80,91,20,73.84,1009,25,SW,52,0,0
39384,2014,6,29,23,2,97,73,99,19,69.4,1009,25,SW,55,0,0
39385,2014,6,30,0,2,88,65,85,19,69.4,1008,25,SE,3,0,0
39386,2014,6,30,1,2,75,58,75,20,78.39,1008,24,SE,5,0,0
39387,2014,6,30,2,2,73,62,71,20,78.39,1009,24,SW,2,0,0
39388,2014,6,30,3,2,73,66,69,20,78.39,1009,24,cv,1,0.1,0.1
39389,2014,6,30,4,2,75,57,75,21,83.37,1009,24,NE,2,0,0
39390,2014,6,30,5,2,73,61,76,21,83.37,1009,24,SE,2,0.2,0.2
39391,2014,6,30,6,2,72,60,80,21,83.37,1010,24,SW,2,0.3,0.5
39392,2014,6,30,7,2,76,67,80,21,88.54,1010,23,SW,5,0.4,0.9
39393,2014,6,30,8,2,91,73,79,20,83.25,1010,23,SW,9,0,0
39394,2014,6,30,9,2,84,47,65,18,69.2,1009,24,SW,15,0,0
39395,2014,6,30,10,2,52,35,NA,16,57.44,1010,25,SW,20,0,0
39396,2014,6,30,11,2,42,29,34,14,44.89,1010,27,SW,23,0,0
39397,2014,6,30,12,2,NA,29,32,12,37.16,1010,28,SW,28,0,0
39398,2014,6,30,13,2,34,37,31,13,39.67,1010,28,SW,32,0,0
39399,2014,6,30,14,2,NA,31,32,14,42.34,1010,28,SW,36,0,0
39400,2014,6,30,15,2,33,33,31,15,50.78,1009,26,SW,41,0,0
39401,2014,6,30,16,2,42,54,47,16,57.44,1009,25,SW,46,0,0
39402,2014,6,30,17,2,66,71,67,17,64.98,1009,24,SE,4,0,0
39403,2014,6,30,18,2,84,78,82,18,73.5,1010,23,SW,5,0,0
39404,2014,6,30,19,2,88,80,84,19,78.24,1010,23,SW,9,0,0
39405,2014,6,30,20,2,80,60,72,19,78.24,1010,23,SW,12,0,0
39406,2014,6,30,21,2,69,53,59,19,78.24,1011,23,SE,3,0,0
39407,2014,6,30,22,2,59,56,61,18,73.5,1011,23,SW,3,0,0
39408,2014,6,30,23,2,52,40,51,18,73.5,1010,23,SE,2,0,0
39409,2014,7,1,0,2,NA,44,48,17,73.32,1010,22,SE,5,NA,NA
39410,2014,7,1,1,2,42,33,43,18,78.09,1010,22,SE,8,NA,NA
39411,2014,7,1,2,2,38,40,42,19,83.13,1009,22,SE,11,NA,NA
39412,2014,7,1,3,2,40,34,40,18,78.09,1009,22,SE,13,NA,NA
39413,2014,7,1,4,2,41,39,42,18,78.09,1009,22,NE,2,NA,NA
39414,2014,7,1,5,2,45,45,48,19,83.13,1009,22,SE,2,NA,NA
39415,2014,7,1,6,2,43,46,53,19,78.24,1009,23,SE,4,NA,NA
39416,2014,7,1,7,2,42,47,56,19,78.24,1010,23,SE,6,NA,NA
39417,2014,7,1,8,2,50,44,58,20,83.25,1010,23,SE,9,NA,NA
39418,2014,7,1,9,2,55,52,60,20,83.25,1011,23,NE,2,NA,NA
39419,2014,7,1,10,2,62,66,65,20,83.25,1010,23,SE,3,NA,NA
39420,2014,7,1,11,2,61,55,65,21,83.37,1010,24,SE,6,NA,NA
39421,2014,7,1,12,2,59,62,58,21,83.37,1010,24,NE,3,NA,NA
39422,2014,7,1,13,2,55,39,58,21,83.37,1009,24,SE,3,NA,NA
39423,2014,7,1,14,2,41,40,49,21,83.37,1009,24,NE,3,NA,NA
39424,2014,7,1,15,2,NA,18,32,21,88.54,1009,23,NE,6,NA,NA
39425,2014,7,1,16,2,24,12,22,21,88.54,1009,23,SE,3,NA,NA
39426,2014,7,1,17,2,19,21,19,21,88.54,1008,23,NE,4,NA,NA
39427,2014,7,1,18,2,17,19,20,20,83.25,1008,23,NE,9,NA,NA
39428,2014,7,1,19,2,20,27,24,20,88.45,1008,22,SE,5,NA,NA
39429,2014,7,1,20,2,23,27,22,20,88.45,1008,22,SE,9,NA,NA
39430,2014,7,1,21,2,23,17,25,20,88.45,1007,22,SE,13,NA,NA
39431,2014,7,1,22,2,21,25,25,21,88.54,1007,23,SE,17,NA,NA
